Read_Name	Origin_Gene	Mapped_Gene
Read48977	PKD1P4	NONE
Read48978	PKD1P6	PKD1P6
Read48979	PKD1P5	NONE
Read48980	PKD1P2	NONE
Read48981	PKD1P1	PKD1P1
Read48982	PKD1P1	NONE
Read48983	PKD1	PKD1
Read48984	PKD1	PKD1
Read48985	PKD1P4	NONE
Read48986	PKD1P3	NONE
Read48987	PKD1P5	PKD1P5
Read48988	PKD1P5	PKD1P5
Read48989	PKD1P6	PKD1P6
Read48990	PKD1P2	NONE
Read48991	PKD1P3	NONE
Read48992	PKD1P2	NONE
Read48993	PKD1P6	PKD1P6
Read48994	PKD1P2	NONE
Read48995	PKD1P4	NONE
Read48996	PKD1P6	PKD1P6
Read48997	PKD1P1	PKD1P1
Read48998	PKD1P5	NONE
Read48999	PKD1P1	NONE
Read49000	PKD1P6	PKD1P6
Read49001	PKD1P2	PKD1P2
Read49002	PKD1	PKD1
Read49003	PKD1P3	NONE
Read49004	PKD1P5	NONE
Read49005	PKD1P3	NONE
Read49006	PKD1P2	PKD1P2
Read49007	PKD1P4	NONE
Read49008	PKD1P5	PKD1P5
Read49009	PKD1P2	NONE
Read49010	PKD1P4	NONE
Read49011	PKD1P3	PKD1P3
Read49012	PKD1P2	PKD1P2
Read49013	PKD1P5	NONE
Read49014	PKD1P2	PKD1P2
Read49015	PKD1P3	NONE
Read49016	PKD1P3	PKD1P3
Read49017	PKD1P1	NONE
Read49018	PKD1P3	NONE
Read49019	PKD1P6	NONE
Read49020	PKD1P1	NONE
Read49021	PKD1P3	PKD1P3
Read49022	PKD1	PKD1
Read49023	PKD1P3	NONE
Read49024	PKD1	PKD1
Read49025	PKD1P5	NONE
Read49026	PKD1P2	NONE
Read49027	PKD1P6	PKD1P6
Read49028	PKD1P4	NONE
Read49029	PKD1P5	NONE
Read49030	PKD1P1	NONE
Read49031	PKD1P1	NONE
Read49032	PKD1P2	NONE
Read49033	PKD1P6	PKD1P6
Read49034	PKD1P3	NONE
Read49035	PKD1P2	NONE
Read49036	PKD1P3	NONE
Read49037	PKD1P6	PKD1P6
Read49038	PKD1	PKD1
Read49039	PKD1P1	NONE
Read49040	PKD1P3	NONE
Read49041	PKD1P6	NONE
Read49042	PKD1P3	NONE
Read49043	PKD1P2	NONE
Read49044	PKD1P3	PKD1P3
Read49045	PKD1P2	NONE
Read49046	PKD1P5	PKD1P5
Read49047	PKD1P2	NONE
Read49048	PKD1	PKD1
Read49049	PKD1P1	NONE
Read49050	PKD1	PKD1
Read49051	PKD1P2	NONE
Read49052	PKD1P4	NONE
Read49053	PKD1P3	NONE
Read49054	PKD1P6	PKD1P6
Read49055	PKD1P2	NONE
Read49056	PKD1P6	PKD1P6
Read49057	PKD1P1	NONE
Read49058	PKD1P4	NONE
Read49059	PKD1P6	NONE
Read49060	PKD1P5	NONE
Read49061	PKD1P3	NONE
Read49062	PKD1P3	NONE
Read49063	PKD1P4	PKD1P4
Read49064	PKD1P4	NONE
Read49065	PKD1P3	NONE
Read49066	PKD1P4	NONE
Read49067	PKD1	PKD1
Read49068	PKD1P1	PKD1P1
Read49069	PKD1P4	PKD1P4
Read49070	PKD1P5	NONE
Read49071	PKD1	PKD1
Read49072	PKD1P1	NONE
Read49073	PKD1P6	PKD1P6
Read49074	PKD1	PKD1
Read49075	PKD1P6	PKD1P6
Read49076	PKD1P1	NONE
Read49077	PKD1P1	NONE
Read49078	PKD1P3	NONE
Read49079	PKD1P3	NONE
Read49080	PKD1	PKD1
Read49081	PKD1P1	PKD1P1
Read49082	PKD1P1	PKD1P1
Read49083	PKD1P1	NONE
Read49084	PKD1P5	NONE
Read49085	PKD1P1	NONE
Read49086	PKD1P6	PKD1P6
Read49087	PKD1P4	NONE
Read49088	PKD1P1	NONE
Read49089	PKD1P5	NONE
Read49090	PKD1P6	NONE
Read49091	PKD1P1	PKD1P1
Read49092	PKD1P2	NONE
Read49093	PKD1	PKD1
Read49094	PKD1P3	PKD1P3
Read49095	PKD1	PKD1
Read49096	PKD1P4	NONE
Read49097	PKD1P4	PKD1P4
Read49098	PKD1	PKD1
Read49099	PKD1P4	NONE
Read49100	PKD1P4	PKD1P4
Read49101	PKD1P1	NONE
Read49102	PKD1	PKD1
Read49103	PKD1P5	NONE
Read49104	PKD1P5	NONE
Read49105	PKD1P5	PKD1P5
Read49106	PKD1P1	NONE
Read49107	PKD1P4	PKD1P4
Read49108	PKD1P3	NONE
Read49109	PKD1P5	NONE
Read49110	PKD1	PKD1
Read49111	PKD1P6	NONE
Read49112	PKD1P4	NONE
Read49113	PKD1	PKD1
Read49114	PKD1P2	NONE
Read49115	PKD1P6	PKD1P6
Read49116	PKD1P1	NONE
Read49117	PKD1P2	NONE
Read49118	PKD1	PKD1
Read49119	PKD1P4	NONE
Read49120	PKD1P4	NONE
Read49121	PKD1P5	PKD1P5
Read49122	PKD1P1	NONE
Read49123	PKD1P4	NONE
Read49124	PKD1	PKD1
Read49125	PKD1P1	NONE
Read49126	PKD1P4	NONE
Read49127	PKD1P1	NONE
Read49128	PKD1P6	PKD1P6
Read49129	PKD1	PKD1
Read49130	PKD1P4	NONE
Read49131	PKD1P4	NONE
Read49132	PKD1P5	NONE
Read49133	PKD1P1	NONE
Read49134	PKD1	PKD1
Read49135	PKD1	PKD1
Read49136	PKD1P4	NONE
Read49137	PKD1P6	PKD1P6
Read49138	PKD1P3	NONE
Read49139	PKD1P1	NONE
Read49140	PKD1P4	NONE
Read49141	PKD1P4	NONE
Read49142	PKD1P5	NONE
Read49143	PKD1	PKD1
Read49144	PKD1P3	PKD1P3
Read49145	PKD1P5	NONE
Read49146	PKD1	PKD1
Read49147	PKD1P3	PKD1P3
Read49148	PKD1P5	NONE
Read49149	PKD1P1	NONE
Read49150	PKD1	PKD1
Read49151	PKD1P1	NONE
Read49152	PKD1P2	PKD1P2
Read49153	PKD1P4	NONE
Read49154	PKD1	NONE
Read49155	PKD1P3	NONE
Read49156	PKD1P5	NONE
Read49157	PKD1P5	NONE
Read49158	PKD1P1	NONE
Read49159	PKD1P3	NONE
Read49160	PKD1P1	NONE
Read49161	PKD1P4	NONE
Read49162	PKD1P4	NONE
Read49163	PKD1P3	NONE
Read49164	PKD1P3	NONE
Read49165	PKD1P6	PKD1P6
Read49166	PKD1P4	PKD1P4
Read49167	PKD1P5	NONE
Read49168	PKD1P2	NONE
Read49169	PKD1P1	NONE
Read49170	PKD1P2	NONE
Read49171	PKD1P3	NONE
Read49172	PKD1P4	NONE
Read49173	PKD1P1	NONE
Read49174	PKD1P1	PKD1P1
Read49175	PKD1	PKD1
Read49176	PKD1P4	NONE
Read49177	PKD1P1	NONE
Read49178	PKD1P6	NONE
Read49179	PKD1P2	NONE
Read49180	PKD1P6	PKD1P6
Read49181	PKD1P2	NONE
Read49182	PKD1P3	PKD1P3
Read49183	PKD1	PKD1
Read49184	PKD1P4	NONE
Read49185	PKD1P4	NONE
Read49186	PKD1P4	NONE
Read49187	PKD1P5	PKD1P5
Read49188	PKD1P1	NONE
Read49189	PKD1P5	NONE
Read49190	PKD1P3	NONE
Read49191	PKD1	PKD1
Read49192	PKD1P3	NONE
Read49193	PKD1P5	NONE
Read49194	PKD1P6	PKD1P6
Read49195	PKD1P3	NONE
Read49196	PKD1P6	NONE
Read49197	PKD1P2	NONE
Read49198	PKD1P3	NONE
Read49199	PKD1P6	NONE
Read49200	PKD1P3	PKD1P3
Read49201	PKD1P3	PKD1P3
Read49202	PKD1P2	NONE
Read49203	PKD1P6	PKD1P6
Read49204	PKD1P6	PKD1P6
Read49205	PKD1P2	NONE
Read49206	PKD1P5	NONE
Read49207	PKD1P2	NONE
Read49208	PKD1P5	NONE
Read49209	PKD1P3	PKD1P3
Read49210	PKD1P4	PKD1P4
Read49211	PKD1P4	NONE
Read49212	PKD1	PKD1
Read49213	PKD1P5	PKD1P5
Read49214	PKD1P4	NONE
Read49215	PKD1P4	NONE
Read49216	PKD1	PKD1
Read49217	PKD1P4	NONE
Read49218	PKD1P4	NONE
Read49219	PKD1P4	NONE
Read49220	PKD1P6	PKD1P6
Read49221	PKD1P4	PKD1P4
Read49222	PKD1P3	NONE
Read49223	PKD1P4	PKD1P4
Read49224	PKD1P3	NONE
Read49225	PKD1P3	NONE
Read49226	PKD1P6	NONE
Read49227	PKD1	PKD1
Read49228	PKD1P3	PKD1P3
Read49229	PKD1P2	NONE
Read49230	PKD1P1	NONE
Read49231	PKD1P4	NONE
Read49232	PKD1	PKD1
Read49233	PKD1P4	NONE
Read49234	PKD1	PKD1
Read49235	PKD1P5	NONE
Read49236	PKD1P2	PKD1P2
Read49237	PKD1P6	PKD1P6
Read49238	PKD1P1	NONE
Read49239	PKD1P5	NONE
Read49240	PKD1P6	NONE
Read49241	PKD1P4	NONE
Read49242	PKD1P6	PKD1P6
Read49243	PKD1P5	NONE
Read49244	PKD1P3	NONE
Read49245	PKD1P3	NONE
Read49246	PKD1P1	NONE
Read49247	PKD1	PKD1
Read49248	PKD1P6	PKD1P6
Read49249	PKD1P1	NONE
Read49250	PKD1P1	NONE
Read49251	PKD1P5	NONE
Read49252	PKD1	PKD1
Read49253	PKD1P3	NONE
Read49254	PKD1P6	PKD1P6
Read49255	PKD1P5	NONE
Read49256	PKD1P4	NONE
Read49257	PKD1P1	PKD1P1
Read49258	PKD1P6	PKD1P6
Read49259	PKD1P1	NONE
Read49260	PKD1P1	NONE
Read49261	PKD1P4	NONE
Read49262	PKD1P3	NONE
Read49263	PKD1P6	PKD1P6
Read49264	PKD1P1	NONE
Read49265	PKD1P5	NONE
Read49266	PKD1P2	NONE
Read49267	PKD1	PKD1
Read49268	PKD1P1	NONE
Read49269	PKD1P6	PKD1P6
Read49270	PKD1	PKD1
Read49271	PKD1P2	PKD1P2
Read49272	PKD1P1	NONE
Read49273	PKD1P1	NONE
Read49274	PKD1P4	NONE
Read49275	PKD1P3	NONE
Read49276	PKD1P2	NONE
Read49277	PKD1P2	NONE
Read49278	PKD1P4	NONE
Read49279	PKD1P3	NONE
Read49280	PKD1P1	NONE
Read49281	PKD1P2	PKD1P2
Read49282	PKD1P2	NONE
Read49283	PKD1P4	NONE
Read49284	PKD1	PKD1
Read49285	PKD1P3	NONE
Read49286	PKD1P4	NONE
Read49287	PKD1P3	NONE
Read49288	PKD1P3	NONE
Read49289	PKD1P2	PKD1P2
Read49290	PKD1P4	NONE
Read49291	PKD1P6	PKD1P6
Read49292	PKD1P4	NONE
Read49293	PKD1P1	NONE
Read49294	PKD1P2	NONE
Read49295	PKD1	PKD1
Read49296	PKD1P5	NONE
Read49297	PKD1P1	NONE
Read49298	PKD1P1	NONE
Read49299	PKD1P1	NONE
Read49300	PKD1P6	PKD1P6
Read49301	PKD1P6	PKD1P6
Read49302	PKD1P1	NONE
Read49303	PKD1P1	NONE
Read49304	PKD1P3	NONE
Read49305	PKD1P6	PKD1P6
Read49306	PKD1P4	PKD1P4
Read49307	PKD1P2	PKD1P2
Read49308	PKD1P3	NONE
Read49309	PKD1P3	NONE
Read49310	PKD1P4	NONE
Read49311	PKD1P3	PKD1P3
Read49312	PKD1P2	NONE
Read49313	PKD1P5	NONE
Read49314	PKD1P3	NONE
Read49315	PKD1P3	NONE
Read49316	PKD1P4	NONE
Read49317	PKD1P4	NONE
Read49318	PKD1P4	NONE
Read49319	PKD1P5	NONE
Read49320	PKD1	NONE
Read49321	PKD1P3	PKD1P3
Read49322	PKD1P6	PKD1P6
Read49323	PKD1P1	NONE
Read49324	PKD1P2	NONE
Read49325	PKD1P5	NONE
Read49326	PKD1P3	NONE
Read49327	PKD1P6	PKD1P6
Read49328	PKD1P2	NONE
Read49329	PKD1	PKD1
Read49330	PKD1P6	NONE
Read49331	PKD1P4	PKD1P4
Read49332	PKD1P3	NONE
Read49333	PKD1	NONE
Read49334	PKD1P1	NONE
Read49335	PKD1	PKD1
Read49336	PKD1P5	NONE
Read49337	PKD1P2	NONE
Read49338	PKD1P5	PKD1P5
Read49339	PKD1P6	PKD1P6
Read49340	PKD1P2	PKD1P2
Read49341	PKD1P6	NONE
Read49342	PKD1P3	NONE
Read49343	PKD1P3	NONE
Read49344	PKD1P5	NONE
Read49345	PKD1P2	NONE
Read49346	PKD1P5	NONE
Read49347	PKD1P2	NONE
Read49348	PKD1P1	NONE
Read49349	PKD1P4	PKD1P4
Read49350	PKD1P1	NONE
Read49351	PKD1P3	NONE
Read49352	PKD1P5	NONE
Read49353	PKD1P3	NONE
Read49354	PKD1P1	NONE
Read49355	PKD1P2	PKD1P2
Read49356	PKD1P5	NONE
Read49357	PKD1P5	NONE
Read49358	PKD1P6	PKD1P6
Read49359	PKD1P1	NONE
Read49360	PKD1P2	NONE
Read49361	PKD1P6	PKD1P6
Read49362	PKD1P2	NONE
Read49363	PKD1P4	NONE
Read49364	PKD1P2	NONE
Read49365	PKD1P5	NONE
Read49366	PKD1P3	NONE
Read49367	PKD1P4	NONE
Read49368	PKD1P5	NONE
Read49369	PKD1P5	PKD1P5
Read49370	PKD1P3	NONE
Read49371	PKD1P5	NONE
Read49372	PKD1P3	NONE
Read49373	PKD1P4	NONE
Read49374	PKD1	PKD1
Read49375	PKD1P5	NONE
Read49376	PKD1P1	PKD1P1
Read49377	PKD1P4	NONE
Read49378	PKD1P5	PKD1P5
Read49379	PKD1P5	NONE
Read49380	PKD1P3	NONE
Read49381	PKD1	PKD1
Read49382	PKD1P2	NONE
Read49383	PKD1P4	NONE
Read49384	PKD1P3	NONE
Read49385	PKD1P6	PKD1P6
Read49386	PKD1	PKD1
Read49387	PKD1	PKD1
Read49388	PKD1P2	NONE
Read49389	PKD1P3	NONE
Read49390	PKD1P4	NONE
Read49391	PKD1P3	NONE
Read49392	PKD1P2	NONE
Read49393	PKD1P3	NONE
Read49394	PKD1P4	NONE
Read49395	PKD1P2	NONE
Read49396	PKD1P5	NONE
Read49397	PKD1	PKD1
Read49398	PKD1P3	PKD1P3
Read49399	PKD1P5	NONE
Read49400	PKD1P3	PKD1P3
Read49401	PKD1P5	NONE
Read49402	PKD1P4	PKD1P4
Read49403	PKD1P3	NONE
Read49404	PKD1P2	NONE
Read49405	PKD1P1	NONE
Read49406	PKD1P2	NONE
Read49407	PKD1P4	NONE
Read49408	PKD1P3	NONE
Read49409	PKD1P6	NONE
Read49410	PKD1P1	NONE
Read49411	PKD1	PKD1
Read49412	PKD1P3	NONE
Read49413	PKD1P1	NONE
Read49414	PKD1P1	NONE
Read49415	PKD1P6	NONE
Read49416	PKD1P4	NONE
Read49417	PKD1P3	NONE
Read49418	PKD1P4	NONE
Read49419	PKD1P3	PKD1P3
Read49420	PKD1P3	NONE
Read49421	PKD1P1	NONE
Read49422	PKD1P1	NONE
Read49423	PKD1P5	NONE
Read49424	PKD1P5	PKD1P5
Read49425	PKD1P6	PKD1P6
Read49426	PKD1P2	NONE
Read49427	PKD1	PKD1
Read49428	PKD1P1	NONE
Read49429	PKD1	PKD1
Read49430	PKD1P1	NONE
Read49431	PKD1P6	PKD1P6
Read49432	PKD1P4	NONE
Read49433	PKD1P6	PKD1P6
Read49434	PKD1P2	NONE
Read49435	PKD1P1	PKD1P1
Read49436	PKD1	PKD1
Read49437	PKD1P5	PKD1P5
Read49438	PKD1P6	PKD1P6
Read49439	PKD1	PKD1
Read49440	PKD1P5	NONE
Read49441	PKD1P4	NONE
Read49442	PKD1P5	NONE
Read49443	PKD1P3	NONE
Read49444	PKD1	PKD1
Read49445	PKD1P6	NONE
Read49446	PKD1P3	PKD1P3
Read49447	PKD1P3	NONE
Read49448	PKD1	PKD1
Read49449	PKD1P1	NONE
Read49450	PKD1	PKD1
Read49451	PKD1P2	NONE
Read49452	PKD1	PKD1
Read49453	PKD1P3	NONE
Read49454	PKD1P1	NONE
Read49455	PKD1P2	NONE
Read49456	PKD1P1	NONE
Read49457	PKD1P2	PKD1P2
Read49458	PKD1	PKD1
Read49459	PKD1P4	PKD1P4
Read49460	PKD1P6	PKD1P6
Read49461	PKD1P2	NONE
Read49462	PKD1P3	NONE
Read49463	PKD1P4	PKD1P4
Read49464	PKD1P5	PKD1P5
Read49465	PKD1P1	PKD1P1
Read49466	PKD1P6	PKD1P6
Read49467	PKD1P1	PKD1P1
Read49468	PKD1P3	NONE
Read49469	PKD1P1	NONE
Read49470	PKD1P2	NONE
Read49471	PKD1P2	NONE
Read49472	PKD1P1	NONE
Read49473	PKD1P2	NONE
Read49474	PKD1P5	NONE
Read49475	PKD1P1	NONE
Read49476	PKD1P1	NONE
Read49477	PKD1P6	PKD1P6
Read49478	PKD1P6	PKD1P6
Read49479	PKD1P4	NONE
Read49480	PKD1P2	NONE
Read49481	PKD1P2	NONE
Read49482	PKD1P1	NONE
Read49483	PKD1P2	PKD1P2
Read49484	PKD1P3	NONE
Read49485	PKD1P2	NONE
Read49486	PKD1	PKD1
Read49487	PKD1P4	PKD1P4
Read49488	PKD1P6	PKD1P6
Read49489	PKD1P5	NONE
Read49490	PKD1P2	NONE
Read49491	PKD1	PKD1
Read49492	PKD1P5	NONE
Read49493	PKD1P4	NONE
Read49494	PKD1P5	NONE
Read49495	PKD1	PKD1
Read49496	PKD1	PKD1
Read49497	PKD1P4	NONE
Read49498	PKD1P4	NONE
Read49499	PKD1	PKD1
Read49500	PKD1P5	PKD1P5
Read49501	PKD1P5	PKD1P5
Read49502	PKD1P3	NONE
Read49503	PKD1P6	PKD1P6
Read49504	PKD1P1	NONE
Read49505	PKD1P4	NONE
Read49506	PKD1P5	NONE
Read49507	PKD1	PKD1
Read49508	PKD1P1	NONE
Read49509	PKD1P5	NONE
Read49510	PKD1P5	NONE
Read49511	PKD1P1	NONE
Read49512	PKD1	PKD1
Read49513	PKD1P2	PKD1P2
Read49514	PKD1P4	NONE
Read49515	PKD1P5	NONE
Read49516	PKD1P6	PKD1P6
Read49517	PKD1P1	NONE
Read49518	PKD1P1	NONE
Read49519	PKD1P4	NONE
Read49520	PKD1P4	NONE
Read49521	PKD1	PKD1
Read49522	PKD1P5	NONE
Read49523	PKD1	PKD1
Read49524	PKD1P1	NONE
Read49525	PKD1P2	NONE
Read49526	PKD1P1	NONE
Read49527	PKD1P2	NONE
Read49528	PKD1P3	NONE
Read49529	PKD1P6	PKD1P6
Read49530	PKD1	PKD1
Read49531	PKD1P3	NONE
Read49532	PKD1P4	NONE
Read49533	PKD1P6	PKD1P6
Read49534	PKD1P1	NONE
Read49535	PKD1P6	PKD1P6
Read49536	PKD1P4	NONE
Read49537	PKD1P3	NONE
Read49538	PKD1P5	NONE
Read49539	PKD1P1	PKD1P1
Read49540	PKD1P3	NONE
Read49541	PKD1P6	PKD1P6
Read49542	PKD1P2	NONE
Read49543	PKD1P5	NONE
Read49544	PKD1P5	NONE
Read49545	PKD1P4	PKD1P4
Read49546	PKD1P5	PKD1P5
Read49547	PKD1P5	PKD1P5
Read49548	PKD1P5	NONE
Read49549	PKD1P1	NONE
Read49550	PKD1P1	NONE
Read49551	PKD1P2	NONE
Read49552	PKD1P2	NONE
Read49553	PKD1	PKD1
Read49554	PKD1P6	PKD1P6
Read49555	PKD1P4	NONE
Read49556	PKD1P1	NONE
Read49557	PKD1P1	NONE
Read49558	PKD1P3	NONE
Read49559	PKD1P1	NONE
Read49560	PKD1P2	NONE
Read49561	PKD1P6	NONE
Read49562	PKD1	PKD1
Read49563	PKD1P4	PKD1P4
Read49564	PKD1P6	PKD1P6
Read49565	PKD1P4	NONE
Read49566	PKD1P3	PKD1P3
Read49567	PKD1P1	NONE
Read49568	PKD1P5	PKD1P5
Read49569	PKD1P6	PKD1P6
Read49570	PKD1P1	NONE
Read49571	PKD1P2	NONE
Read49572	PKD1P3	NONE
Read49573	PKD1P3	NONE
Read49574	PKD1P6	PKD1P6
Read49575	PKD1P4	NONE
Read49576	PKD1P3	NONE
Read49577	PKD1P3	NONE
Read49578	PKD1	PKD1
Read49579	PKD1	PKD1
Read49580	PKD1P1	PKD1P1
Read49581	PKD1P5	NONE
Read49582	PKD1	PKD1
Read49583	PKD1P2	NONE
Read49584	PKD1P2	NONE
Read49585	PKD1	PKD1
Read49586	PKD1P1	NONE
Read49587	PKD1P3	PKD1P3
Read49588	PKD1P3	NONE
Read49589	PKD1P4	PKD1P4
Read49590	PKD1P6	PKD1P6
Read49591	PKD1P1	NONE
Read49592	PKD1P4	NONE
Read49593	PKD1P1	NONE
Read49594	PKD1P2	NONE
Read49595	PKD1P3	NONE
Read49596	PKD1	PKD1
Read49597	PKD1P3	NONE
Read49598	PKD1P2	NONE
Read49599	PKD1P3	NONE
Read49600	PKD1P6	NONE
Read49601	PKD1P4	NONE
Read49602	PKD1P5	NONE
Read49603	PKD1P5	NONE
Read49604	PKD1P2	NONE
Read49605	PKD1P5	NONE
Read49606	PKD1	PKD1
Read49607	PKD1P5	NONE
Read49608	PKD1P3	NONE
Read49609	PKD1	PKD1
Read49610	PKD1P6	PKD1P6
Read49611	PKD1P5	NONE
Read49612	PKD1P1	NONE
Read49613	PKD1P4	NONE
Read49614	PKD1P1	NONE
Read49615	PKD1P5	NONE
Read49616	PKD1P1	NONE
Read49617	PKD1P5	NONE
Read49618	PKD1P3	PKD1P3
Read49619	PKD1P6	PKD1P6
Read49620	PKD1P5	NONE
Read49621	PKD1P3	PKD1P3
Read49622	PKD1P4	NONE
Read49623	PKD1P2	NONE
Read49624	PKD1P3	PKD1P3
Read49625	PKD1P6	PKD1P6
Read49626	PKD1P6	NONE
Read49627	PKD1P3	NONE
Read49628	PKD1P5	NONE
Read49629	PKD1P1	PKD1P1
Read49630	PKD1	PKD1
Read49631	PKD1P4	PKD1P4
Read49632	PKD1P1	NONE
Read49633	PKD1P1	NONE
Read49634	PKD1P2	PKD1P2
Read49635	PKD1P4	NONE
Read49636	PKD1P3	NONE
Read49637	PKD1P2	PKD1P2
Read49638	PKD1P6	PKD1P6
Read49639	PKD1P3	PKD1P3
Read49640	PKD1P5	PKD1P5
Read49641	PKD1P1	NONE
Read49642	PKD1P3	NONE
Read49643	PKD1	PKD1
Read49644	PKD1P5	NONE
Read49645	PKD1	PKD1
Read49646	PKD1P6	PKD1P6
Read49647	PKD1P3	NONE
Read49648	PKD1	PKD1
Read49649	PKD1P1	NONE
Read49650	PKD1	PKD1
Read49651	PKD1P1	NONE
Read49652	PKD1P1	NONE
Read49653	PKD1P6	PKD1P6
Read49654	PKD1P5	PKD1P5
Read49655	PKD1P6	PKD1P6
Read49656	PKD1P5	NONE
Read49657	PKD1P5	NONE
Read49658	PKD1P1	NONE
Read49659	PKD1P4	NONE
Read49660	PKD1P1	NONE
Read49661	PKD1P6	PKD1P6
Read49662	PKD1P6	PKD1P6
Read49663	PKD1P3	NONE
Read49664	PKD1P6	PKD1P6
Read49665	PKD1P4	NONE
Read49666	PKD1P1	NONE
Read49667	PKD1P2	NONE
Read49668	PKD1	PKD1
Read49669	PKD1P4	NONE
Read49670	PKD1P2	NONE
Read49671	PKD1P4	PKD1P4
Read49672	PKD1P1	NONE
Read49673	PKD1P5	NONE
Read49674	PKD1P5	NONE
Read49675	PKD1P6	PKD1P6
Read49676	PKD1	PKD1
Read49677	PKD1P1	NONE
Read49678	PKD1P3	PKD1P3
Read49679	PKD1P5	NONE
Read49680	PKD1	PKD1
Read49681	PKD1P1	NONE
Read49682	PKD1P2	NONE
Read49683	PKD1P4	NONE
Read49684	PKD1P2	PKD1P2
Read49685	PKD1P6	PKD1P6
Read49686	PKD1P4	NONE
Read49687	PKD1P6	NONE
Read49688	PKD1P2	PKD1P2
Read49689	PKD1	PKD1
Read49690	PKD1P4	NONE
Read49691	PKD1P2	NONE
Read49692	PKD1P2	NONE
Read49693	PKD1P5	NONE
Read49694	PKD1P2	NONE
Read49695	PKD1P5	NONE
Read49696	PKD1P3	PKD1P3
Read49697	PKD1P5	NONE
Read49698	PKD1P4	NONE
Read49699	PKD1P4	NONE
Read49700	PKD1P2	NONE
Read49701	PKD1P6	NONE
Read49702	PKD1P5	NONE
Read49703	PKD1P5	PKD1P5
Read49704	PKD1P5	NONE
Read49705	PKD1P3	NONE
Read49706	PKD1P5	NONE
Read49707	PKD1P3	NONE
Read49708	PKD1P6	PKD1P6
Read49709	PKD1P2	NONE
Read49710	PKD1P3	NONE
Read49711	PKD1	PKD1
Read49712	PKD1P6	PKD1P6
Read49713	PKD1P2	PKD1P2
Read49714	PKD1P4	PKD1P4
Read49715	PKD1P2	PKD1P2
Read49716	PKD1P3	NONE
Read49717	PKD1P1	NONE
Read49718	PKD1P4	PKD1P4
Read49719	PKD1P4	NONE
Read49720	PKD1P6	PKD1P6
Read49721	PKD1P4	NONE
Read49722	PKD1P2	NONE
Read49723	PKD1P2	NONE
Read49724	PKD1P5	NONE
Read49725	PKD1	PKD1
Read49726	PKD1P6	PKD1P6
Read49727	PKD1	PKD1
Read49728	PKD1P3	NONE
Read49729	PKD1P2	NONE
Read49730	PKD1P4	NONE
Read49731	PKD1P3	NONE
Read49732	PKD1P2	PKD1P2
Read49733	PKD1P5	PKD1P5
Read49734	PKD1P5	PKD1P5
Read49735	PKD1P1	NONE
Read49736	PKD1P5	NONE
Read49737	PKD1P5	NONE
Read49738	PKD1P1	NONE
Read49739	PKD1P2	NONE
Read49740	PKD1P4	NONE
Read49741	PKD1P5	NONE
Read49742	PKD1P1	NONE
Read49743	PKD1P1	NONE
Read49744	PKD1P6	PKD1P6
Read49745	PKD1P3	NONE
Read49746	PKD1P5	NONE
Read49747	PKD1P2	PKD1P2
Read49748	PKD1P4	PKD1P4
Read49749	PKD1P4	NONE
Read49750	PKD1	PKD1
Read49751	PKD1P2	NONE
Read49752	PKD1P3	NONE
Read49753	PKD1P3	PKD1P3
Read49754	PKD1P3	NONE
Read49755	PKD1P4	NONE
Read49756	PKD1P3	NONE
Read49757	PKD1P4	NONE
Read49758	PKD1P1	PKD1P1
Read49759	PKD1P2	NONE
Read49760	PKD1P3	NONE
Read49761	PKD1P1	NONE
Read49762	PKD1P4	NONE
Read49763	PKD1P4	NONE
Read49764	PKD1P2	NONE
Read49765	PKD1P4	PKD1P4
Read49766	PKD1P4	PKD1P4
Read49767	PKD1P2	NONE
Read49768	PKD1P4	PKD1P4
Read49769	PKD1P3	PKD1P3
Read49770	PKD1P6	NONE
Read49771	PKD1P1	NONE
Read49772	PKD1P4	PKD1P4
Read49773	PKD1P1	PKD1P1
Read49774	PKD1P4	NONE
Read49775	PKD1P4	PKD1P4
Read49776	PKD1P1	NONE
Read49777	PKD1	PKD1
Read49778	PKD1P5	PKD1P5
Read49779	PKD1P1	NONE
Read49780	PKD1P5	NONE
Read49781	PKD1P1	NONE
Read49782	PKD1P6	PKD1P6
Read49783	PKD1P2	NONE
Read49784	PKD1P1	NONE
Read49785	PKD1P3	PKD1P3
Read49786	PKD1P2	NONE
Read49787	PKD1P4	NONE
Read49788	PKD1P5	NONE
Read49789	PKD1P6	NONE
Read49790	PKD1P1	NONE
Read49791	PKD1P3	PKD1P3
Read49792	PKD1P1	NONE
Read49793	PKD1P3	NONE
Read49794	PKD1P1	NONE
Read49795	PKD1P6	NONE
Read49796	PKD1P1	NONE
Read49797	PKD1P1	NONE
Read49798	PKD1P6	PKD1P6
Read49799	PKD1P5	PKD1P5
Read49800	PKD1P6	NONE
Read49801	PKD1P3	NONE
Read49802	PKD1P5	NONE
Read49803	PKD1	PKD1
Read49804	PKD1P4	NONE
Read49805	PKD1P1	NONE
Read49806	PKD1P6	PKD1P6
Read49807	PKD1P4	PKD1P4
Read49808	PKD1P3	NONE
Read49809	PKD1P6	NONE
Read49810	PKD1P6	PKD1P6
Read49811	PKD1P4	NONE
Read49812	PKD1P5	NONE
Read49813	PKD1P4	NONE
Read49814	PKD1	PKD1
Read49815	PKD1P5	NONE
Read49816	PKD1P5	NONE
Read49817	PKD1P1	NONE
