Read_Name	Origin_Gene	Mapped_Gene
Read74623	PKD1P3	PKD1P3
Read74626	PKD1	PKD1
Read74632	PKD1P5	PKD1P5
Read74634	PKD1	PKD1
Read74635	PKD1P6	PKD1P6
Read74638	PKD1	PKD1
Read74639	PKD1P5	PKD1P5
Read74642	PKD1P6	PKD1P6
Read74645	PKD1	PKD1
Read74646	PKD1	PKD1
Read74649	PKD1	PKD1
Read74651	PKD1P4	PKD1P4
Read74654	PKD1	PKD1
Read74658	PKD1P6	PKD1P6
Read74659	PKD1P3	PKD1P3
Read74661	PKD1P5	PKD1P5
Read74662	PKD1	PKD1
Read74667	PKD1P3	PKD1P3
Read74668	PKD1P5	PKD1P5
Read74669	PKD1P6	PKD1P6
Read74672	PKD1P4	PKD1P4
Read74674	PKD1P1	PKD1P1
Read74676	PKD1	PKD1
Read74680	PKD1P6	PKD1P6
Read74681	PKD1P4	PKD1P4
Read74691	PKD1	PKD1
Read74692	PKD1	PKD1
Read74695	PKD1P4	PKD1P4
Read74696	PKD1P5	PKD1P5
Read74699	PKD1P5	PKD1P5
Read74701	PKD1P6	PKD1P6
Read74705	PKD1P5	PKD1P5
Read74713	PKD1	PKD1
Read74714	PKD1P3	PKD1P3
Read74717	PKD1P3	PKD1P3
Read74720	PKD1	PKD1
Read74726	PKD1P5	PKD1P5
Read74728	PKD1	PKD1
Read74731	PKD1P6	PKD1P6
Read74733	PKD1P6	PKD1P6
Read74736	PKD1P6	PKD1P6
Read74738	PKD1P2	PKD1P2
Read74741	PKD1P5	PKD1P5
Read74742	PKD1P6	PKD1P6
Read74747	PKD1P3	PKD1P3
Read74749	PKD1	PKD1
Read74750	PKD1P6	PKD1P6
Read74752	PKD1P2	PKD1P2
Read74753	PKD1	PKD1
Read74755	PKD1	PKD1
Read74758	PKD1	PKD1
Read74764	PKD1P2	PKD1P2
Read74765	PKD1P6	PKD1P6
Read74768	PKD1P6	PKD1P6
Read74769	PKD1P6	PKD1P6
Read74771	PKD1	PKD1
Read74778	PKD1	PKD1
Read74780	PKD1P6	PKD1P6
Read74781	PKD1	PKD1
Read74783	PKD1	PKD1
Read74785	PKD1	PKD1
Read74787	PKD1P6	PKD1P6
Read74789	PKD1	PKD1
Read74791	PKD1	PKD1
Read74792	PKD1P5	PKD1P5
Read74793	PKD1P2	PKD1P2
Read74797	PKD1P2	PKD1P2
Read74799	PKD1	PKD1
Read74801	PKD1P5	PKD1P5
Read74802	PKD1P6	PKD1P6
Read74805	PKD1	PKD1
Read74812	PKD1P2	PKD1P2
Read74822	PKD1	PKD1
Read74825	PKD1	PKD1
Read74826	PKD1	PKD1
Read74831	PKD1P3	PKD1P3
Read74832	PKD1P3	PKD1P3
Read74833	PKD1P6	PKD1P6
Read74835	PKD1P6	PKD1P6
Read74839	PKD1P3	PKD1P3
Read74840	PKD1	PKD1
Read74842	PKD1	PKD1
Read74843	PKD1P5	PKD1P5
Read74844	PKD1P3	PKD1P1
Read74846	PKD1	PKD1
Read74849	PKD1	PKD1
Read74852	PKD1P5	PKD1P5
Read74853	PKD1P6	PKD1P6
Read74857	PKD1	PKD1
Read74858	PKD1P3	PKD1P3
Read74859	PKD1P6	PKD1P6
Read74860	PKD1P6	PKD1P6
Read74862	PKD1	PKD1
Read74868	PKD1P6	PKD1P6
Read74869	PKD1P6	PKD1P6
Read74872	PKD1P6	PKD1P6
Read74875	PKD1P6	PKD1P6
Read74880	PKD1	PKD1
Read74881	PKD1P4	PKD1P4
Read74883	PKD1P6	PKD1P6
Read74887	PKD1P3	PKD1P3
Read74888	PKD1P6	PKD1P6
Read74893	PKD1P6	PKD1P6
Read74894	PKD1	PKD1
Read74901	PKD1	PKD1
Read74902	PKD1P6	PKD1P6
Read74903	PKD1P6	PKD1P6
Read74904	PKD1P3	PKD1P3
Read74906	PKD1P6	PKD1P6
Read74909	PKD1P1	PKD1P1
Read74912	PKD1P6	PKD1P6
Read74913	PKD1	PKD1
Read74914	PKD1P6	PKD1P6
Read74915	PKD1P4	PKD1P4
Read74922	PKD1P2	PKD1P2
Read74923	PKD1	PKD1
Read74927	PKD1P6	PKD1P6
Read74930	PKD1	PKD1
Read74937	PKD1	PKD1
Read74938	PKD1	PKD1
Read74939	PKD1P6	PKD1P6
Read74942	PKD1P6	PKD1P6
Read74944	PKD1P2	PKD1P2
Read74946	PKD1P6	PKD1P6
Read74950	PKD1	PKD1
Read74951	PKD1P4	PKD1P4
Read74953	PKD1P6	PKD1P6
Read74954	PKD1P6	PKD1P6
Read74957	PKD1P6	PKD1P6
Read74958	PKD1P4	PKD1P4
Read74965	PKD1P6	PKD1P6
Read74966	PKD1	PKD1
Read74968	PKD1P6	PKD1P6
Read74970	PKD1P6	PKD1P6
Read74973	PKD1P6	PKD1P6
Read74975	PKD1P3	PKD1P3
Read74978	PKD1P2	PKD1P2
Read74979	PKD1P6	PKD1P6
Read74983	PKD1P3	PKD1P3
Read74985	PKD1P5	PKD1P5
Read74988	PKD1P6	PKD1P6
Read74990	PKD1P3	PKD1P3
Read74992	PKD1P5	PKD1P5
Read74998	PKD1P2	PKD1P2
Read74999	PKD1P6	PKD1P6
Read75001	PKD1	PKD1
Read75002	PKD1	PKD1
Read75007	PKD1P6	PKD1P6
Read75008	PKD1P6	PKD1P6
Read75017	PKD1P6	PKD1P6
Read75019	PKD1	PKD1
Read75023	PKD1	PKD1
Read75026	PKD1P1	PKD1P1
Read75028	PKD1P6	PKD1P6
Read75030	PKD1P4	PKD1P4
Read75036	PKD1P6	PKD1P6
Read75037	PKD1	PKD1
Read75038	PKD1P3	PKD1P3
Read75039	PKD1P6	PKD1P6
Read75040	PKD1	PKD1
Read75041	PKD1P1	PKD1P1
Read75043	PKD1P2	PKD1P2
Read75044	PKD1P6	PKD1P6
Read75045	PKD1P3	PKD1P3
Read75046	PKD1P3	PKD1P3
Read75048	PKD1P6	PKD1P6
Read75050	PKD1P6	PKD1P6
Read75051	PKD1P4	PKD1P4
Read75054	PKD1P4	PKD1P4
Read75056	PKD1P6	PKD1P6
Read75057	PKD1	PKD1
Read75061	PKD1P2	PKD1P2
Read75062	PKD1	PKD1
Read75065	PKD1P6	PKD1P6
Read75066	PKD1P4	PKD1P4
Read75068	PKD1P6	PKD1P6
Read75069	PKD1	PKD1
Read75070	PKD1	PKD1
Read75071	PKD1P5	PKD1P5
Read75077	PKD1	PKD1
Read75080	PKD1	PKD1
Read75083	PKD1P3	PKD1P3
Read75084	PKD1	PKD1
Read75096	PKD1	PKD1
Read75098	PKD1P6	PKD1P6
Read75100	PKD1P5	PKD1P5
Read75101	PKD1P4	PKD1P4
Read75103	PKD1	PKD1
Read75104	PKD1P6	PKD1P6
Read75108	PKD1P6	PKD1P6
Read75109	PKD1P2	PKD1P2
Read75110	PKD1P6	PKD1P6
Read75115	PKD1P3	PKD1P3
Read75117	PKD1	PKD1
Read75118	PKD1P3	PKD1P3
Read75121	PKD1	PKD1
Read75122	PKD1P3	PKD1P3
Read75124	PKD1	PKD1
Read75125	PKD1P6	PKD1P6
Read75126	PKD1	PKD1
Read75127	PKD1	PKD1
Read75133	PKD1P2	PKD1P2
Read75134	PKD1P6	PKD1P6
Read75135	PKD1	PKD1
Read75136	PKD1P4	PKD1P4
Read75138	PKD1P3	PKD1P3
Read75139	PKD1P5	PKD1P5
Read75141	PKD1P6	PKD1P6
Read75146	PKD1P1	PKD1P1
Read75150	PKD1P6	PKD1P6
Read75151	PKD1P6	PKD1P6
Read75154	PKD1P6	PKD1P6
Read75155	PKD1P2	PKD1P2
Read75159	PKD1	PKD1
Read75162	PKD1P6	PKD1P6
Read75167	PKD1P6	PKD1P6
Read75168	PKD1	PKD1
Read75170	PKD1P4	PKD1P4
Read75172	PKD1P3	PKD1P3
Read75173	PKD1	PKD1
Read75174	PKD1P5	PKD1P5
Read75175	PKD1P3	PKD1P3
Read75186	PKD1	PKD1
Read75187	PKD1P6	PKD1P6
Read75189	PKD1P6	PKD1P6
Read75195	PKD1P2	PKD1P2
Read75196	PKD1	PKD1
Read75199	PKD1P3	PKD1P3
Read75201	PKD1	PKD1
Read75202	PKD1P1	PKD1P1
Read75206	PKD1P6	PKD1P6
Read75210	PKD1P6	PKD1P6
Read75213	PKD1P6	PKD1P6
Read75222	PKD1	PKD1
Read75223	PKD1P6	PKD1P6
Read75224	PKD1	PKD1
Read75225	PKD1P6	PKD1P6
Read75226	PKD1P1	PKD1P1
Read75227	PKD1	PKD1
Read75229	PKD1P6	PKD1P6
Read75232	PKD1P6	PKD1P6
Read75234	PKD1P6	PKD1P6
Read75235	PKD1P3	PKD1P3
Read75238	PKD1P4	PKD1P4
Read75239	PKD1	PKD1
Read75241	PKD1P6	PKD1P6
Read75242	PKD1P6	PKD1P6
Read75243	PKD1P4	PKD1P4
Read75245	PKD1P4	PKD1P4
Read75246	PKD1	PKD1
Read75248	PKD1P1	PKD1P1
Read75250	PKD1P5	PKD1P5
Read75252	PKD1P6	PKD1P6
Read75253	PKD1	PKD1
Read75254	PKD1P6	PKD1P6
Read75255	PKD1	PKD1
Read75257	PKD1	PKD1
Read75259	PKD1P6	PKD1P6
Read75263	PKD1	PKD1
Read75264	PKD1P3	PKD1P3
Read75266	PKD1P6	PKD1P6
Read75267	PKD1P5	PKD1P5
Read75269	PKD1	PKD1
Read75271	PKD1	PKD1
Read75277	PKD1	PKD1
Read75279	PKD1P6	PKD1P6
Read75281	PKD1P3	PKD1P3
Read75287	PKD1P6	PKD1P6
Read75288	PKD1P3	PKD1P3
Read75289	PKD1	PKD1
Read75290	PKD1P2	PKD1P2
Read75293	PKD1P6	PKD1P6
Read75297	PKD1	PKD1
Read75303	PKD1P5	PKD1P5
Read75306	PKD1P6	PKD1P6
Read75307	PKD1P3	PKD1P3
Read75308	PKD1P6	PKD1P6
Read75313	PKD1P1	PKD1P1
Read75316	PKD1P4	PKD1P4
Read75319	PKD1P2	PKD1P2
Read75320	PKD1P4	PKD1P4
Read75322	PKD1	PKD1
Read75323	PKD1P6	PKD1P6
Read75328	PKD1	PKD1
Read75331	PKD1	PKD1
Read75334	PKD1P2	PKD1P2
Read75342	PKD1P2	PKD1P2
Read75343	PKD1	PKD1
Read75344	PKD1P1	PKD1P1
Read75345	PKD1	PKD1
Read75346	PKD1P5	PKD1P5
Read75348	PKD1P3	PKD1P3
Read75351	PKD1P3	PKD1P3
Read75352	PKD1P5	PKD1P5
Read75355	PKD1P1	PKD1P1
Read75357	PKD1	PKD1
Read75360	PKD1	PKD1
Read75363	PKD1P6	PKD1P6
Read75368	PKD1P6	PKD1P6
Read75370	PKD1P4	PKD1P4
Read75372	PKD1P2	PKD1P2
Read75373	PKD1P3	PKD1P3
Read75374	PKD1P6	PKD1P6
Read75375	PKD1P4	PKD1P4
Read75377	PKD1	PKD1
Read75378	PKD1	PKD1
Read75379	PKD1P6	PKD1P6
Read75380	PKD1P5	PKD1P5
Read75381	PKD1P6	PKD1P6
Read75384	PKD1	PKD1
Read75385	PKD1P4	PKD1P4
Read75389	PKD1	PKD1
Read75394	PKD1P6	PKD1P6
Read75398	PKD1P6	PKD1P6
Read75401	PKD1	PKD1
Read75402	PKD1	PKD1
Read75412	PKD1	PKD1
Read75418	PKD1	PKD1
Read75421	PKD1P6	PKD1P6
Read75425	PKD1	PKD1
Read75426	PKD1P1	PKD1P1
Read75432	PKD1	PKD1
Read75435	PKD1	PKD1
Read75439	PKD1P6	PKD1P6
Read75440	PKD1P4	PKD1P4
Read75441	PKD1	PKD1
Read75442	PKD1P1	PKD1P1
Read75443	PKD1	PKD1
Read75449	PKD1P5	PKD1P5
Read75451	PKD1P3	PKD1P3
Read75453	PKD1P4	PKD1P4
Read75454	PKD1P2	PKD1P2
Read75458	PKD1P6	PKD1P6
Read75460	PKD1P6	PKD1P6
Read75467	PKD1P2	PKD1P2
Read75468	PKD1P6	PKD1P6
Read75479	PKD1P6	PKD1P6
Read75487	PKD1	PKD1
Read75488	PKD1P4	PKD1P4
Read75490	PKD1P6	PKD1P6
Read75493	PKD1P6	PKD1P6
Read75495	PKD1P5	PKD1P5
Read75499	PKD1P6	PKD1P6
Read75500	PKD1P2	PKD1P2
Read75502	PKD1	PKD1
Read75504	PKD1	PKD1
Read75506	PKD1	PKD1
Read75508	PKD1P6	PKD1P6
Read75509	PKD1P6	PKD1P6
Read75517	PKD1	PKD1
Read75521	PKD1P6	PKD1P6
Read75523	PKD1P6	PKD1P6
Read75524	PKD1	PKD1
Read75527	PKD1P1	PKD1P1
Read75533	PKD1	PKD1
Read75534	PKD1P6	PKD1P6
Read75543	PKD1P6	PKD1P6
Read75544	PKD1P3	PKD1P3
Read75545	PKD1P6	PKD1P6
Read75546	PKD1P6	PKD1P6
Read75548	PKD1P2	PKD1P2
Read75549	PKD1	PKD1
Read75551	PKD1	PKD1
Read75552	PKD1	PKD1
Read75554	PKD1	PKD1
Read75556	PKD1P4	PKD1P4
Read75557	PKD1P5	PKD1P5
Read75559	PKD1P2	PKD1P2
Read75561	PKD1P3	PKD1P3
Read75564	PKD1	PKD1
Read75566	PKD1	PKD1
Read75569	PKD1	PKD1
Read75572	PKD1	PKD1
Read75574	PKD1P1	PKD1P1
Read75575	PKD1	PKD1
Read75576	PKD1P6	PKD1P6
Read75577	PKD1P6	PKD1P6
Read75580	PKD1P4	PKD1P4
Read75581	PKD1P6	PKD1P6
Read75583	PKD1P6	PKD1P6
Read75586	PKD1	PKD1
Read75587	PKD1	PKD1
Read75590	PKD1P6	PKD1P6
Read75593	PKD1P6	PKD1P6
Read75600	PKD1	PKD1
Read75603	PKD1P3	PKD1P3
Read75605	PKD1P2	PKD1P2
Read75607	PKD1P4	PKD1P4
Read75610	PKD1	PKD1
Read75618	PKD1P5	PKD1P5
Read75620	PKD1P6	PKD1P6
Read75625	PKD1P2	PKD1P2
Read75627	PKD1	PKD1
Read75630	PKD1	PKD1
Read75632	PKD1P6	PKD1P6
Read75637	PKD1P3	PKD1P3
Read75646	PKD1	PKD1
Read75647	PKD1P6	PKD1P6
Read75648	PKD1	PKD1
Read75650	PKD1P6	PKD1P6
Read75651	PKD1P4	PKD1P4
Read75655	PKD1	PKD1
Read75656	PKD1	PKD1
Read75661	PKD1	PKD1
Read75664	PKD1	PKD1
Read75666	PKD1P6	PKD1P6
Read75668	PKD1P6	PKD1P6
Read75669	PKD1P6	PKD1P6
Read75675	PKD1P6	PKD1P6
Read75676	PKD1P2	PKD1P2
Read75679	PKD1P2	PKD1P2
Read75681	PKD1	PKD1
Read75682	PKD1P6	PKD1P6
Read75687	PKD1	PKD1
Read75688	PKD1	PKD1
Read75690	PKD1P4	PKD1P4
Read75691	PKD1P6	PKD1P6
Read75693	PKD1P3	PKD1P3
Read75696	PKD1P6	PKD1P6
Read75697	PKD1	PKD1
Read75698	PKD1	PKD1
Read75701	PKD1P6	PKD1P6
Read75702	PKD1P3	PKD1P3
Read75706	PKD1P3	PKD1P3
Read75707	PKD1P5	PKD1P5
Read75708	PKD1	PKD1
Read75709	PKD1	PKD1
Read75713	PKD1P2	PKD1P2
Read75716	PKD1P3	PKD1P3
Read75717	PKD1P5	PKD1P5
Read75719	PKD1	PKD1
Read75720	PKD1	PKD1
Read75726	PKD1P6	PKD1P6
Read75730	PKD1P1	PKD1P1
Read75735	PKD1P6	PKD1P6
Read75742	PKD1P5	PKD1P5
Read75743	PKD1P6	PKD1P6
Read75745	PKD1P4	PKD1P4
Read75746	PKD1	PKD1
Read75748	PKD1P6	PKD1P6
Read75754	PKD1	PKD1
Read75755	PKD1P2	PKD1P2
Read75756	PKD1P1	PKD1P1
Read75759	PKD1P2	PKD1P2
Read75761	PKD1P6	PKD1P6
Read75763	PKD1P6	PKD1P6
Read75765	PKD1P6	PKD1P6
Read75767	PKD1P5	PKD1P5
Read75771	PKD1P6	PKD1P6
Read75773	PKD1	PKD1
Read75775	PKD1P4	PKD1P4
Read75776	PKD1	PKD1
Read75779	PKD1P1	PKD1P1
Read75780	PKD1P1	PKD1P1
Read75782	PKD1P4	PKD1P4
Read75783	PKD1P2	PKD1P2
Read75787	PKD1	PKD1
Read75792	PKD1P5	PKD1P5
Read75794	PKD1P6	PKD1P6
Read75805	PKD1P6	PKD1P6
Read75808	PKD1P3	PKD1P3
Read75814	PKD1	PKD1
Read75815	PKD1	PKD1
Read75816	PKD1P2	PKD1P2
Read75818	PKD1P1	PKD1P1
Read75821	PKD1P6	PKD1P6
Read75827	PKD1P2	PKD1P2
Read75828	PKD1	PKD1
Read75831	PKD1P6	PKD1P6
Read75832	PKD1P6	PKD1P6
Read75833	PKD1P4	PKD1P4
Read75836	PKD1	PKD1
Read75838	PKD1P6	PKD1P6
Read75842	PKD1P5	PKD1P5
Read75850	PKD1	PKD1
Read75851	PKD1	PKD1
Read75852	PKD1P6	PKD1P6
Read75853	PKD1	PKD1
Read75855	PKD1	PKD1
Read75861	PKD1	PKD1
Read75862	PKD1P6	PKD1P6
Read75863	PKD1	PKD1
Read75864	PKD1P4	PKD1P4
Read75865	PKD1P3	PKD1P3
Read75866	PKD1	PKD1
Read75868	PKD1	PKD1
Read75869	PKD1P6	PKD1P6
Read75870	PKD1P6	PKD1P6
Read75872	PKD1	PKD1
Read75876	PKD1P4	PKD1P4
Read75883	PKD1P6	PKD1P6
Read75884	PKD1P6	PKD1P6
Read75887	PKD1P3	PKD1P3
Read75889	PKD1	PKD1
Read75892	PKD1	PKD1
Read75895	PKD1P6	PKD1P6
Read75901	PKD1	PKD1
Read75902	PKD1P5	PKD1P5
Read75903	PKD1P6	PKD1P6
Read75906	PKD1P6	PKD1P6
Read75909	PKD1	PKD1
Read75913	PKD1	PKD1
Read75914	PKD1	PKD1
Read75916	PKD1	PKD1
Read75918	PKD1P6	PKD1P6
Read75919	PKD1P2	PKD1P2
Read75920	PKD1P6	PKD1P6
Read75923	PKD1	PKD1
Read75924	PKD1P4	PKD1P4
Read75925	PKD1P2	PKD1P2
Read75927	PKD1P3	PKD1P3
Read75928	PKD1P6	PKD1P6
Read75932	PKD1P6	PKD1P6
Read75936	PKD1	PKD1
Read75937	PKD1P4	PKD1P4
Read75939	PKD1P4	PKD1P4
Read75942	PKD1	PKD1
Read75943	PKD1P5	PKD1P5
Read75944	PKD1	PKD1
Read75947	PKD1P4	PKD1P4
Read75948	PKD1	PKD1
Read75955	PKD1P6	PKD1P6
Read75956	PKD1	PKD1
Read75957	PKD1	PKD1
Read75959	PKD1P2	PKD1P2
Read75964	PKD1P6	PKD1P6
Read75967	PKD1P1	PKD1P1
Read75970	PKD1P6	PKD1P6
Read75972	PKD1	PKD1
Read75974	PKD1	PKD1
Read75977	PKD1P6	PKD1P6
Read75978	PKD1	PKD1
Read75980	PKD1	PKD1
Read75982	PKD1P6	PKD1P6
Read75988	PKD1	PKD1
Read75990	PKD1P6	PKD1P6
Read75991	PKD1	PKD1
Read75992	PKD1	PKD1
Read75993	PKD1P6	PKD1P6
Read75996	PKD1P6	PKD1P6
Read75999	PKD1P6	PKD1P6
Read76001	PKD1P1	PKD1P1
Read76006	PKD1	PKD1
Read76007	PKD1P5	PKD1P5
Read76009	PKD1P2	PKD1P2
Read76012	PKD1P5	PKD1P5
Read76015	PKD1P6	PKD1P6
Read76016	PKD1	PKD1
Read76018	PKD1P6	PKD1P6
Read76023	PKD1	PKD1
Read76024	PKD1	PKD1
Read76028	PKD1P5	PKD1P5
Read76031	PKD1P6	PKD1P6
Read76032	PKD1	PKD1
Read76035	PKD1P3	PKD1P3
Read76039	PKD1	PKD1
Read76045	PKD1P1	PKD1P1
Read76046	PKD1P6	PKD1P6
Read76049	PKD1P6	PKD1P6
Read76051	PKD1P4	PKD1P4
Read76053	PKD1P5	PKD1P5
Read76054	PKD1	PKD1
Read76057	PKD1P6	PKD1P6
Read76058	PKD1	PKD1
Read76066	PKD1P3	PKD1P3
Read76071	PKD1P6	PKD1P6
Read76072	PKD1P3	PKD1P3
Read76074	PKD1P6	PKD1P6
Read76077	PKD1P3	PKD1P3
Read76080	PKD1P6	PKD1P6
Read76089	PKD1	PKD1
Read76090	PKD1P5	PKD1P5
Read76096	PKD1	PKD1
Read76097	PKD1	PKD1
Read76098	PKD1P6	PKD1P6
Read76100	PKD1	PKD1
Read76101	PKD1P6	PKD1P6
Read76102	PKD1	PKD1
Read76108	PKD1	PKD1
Read76110	PKD1P2	PKD1P2
Read76111	PKD1P6	PKD1P6
Read76117	PKD1P3	PKD1P3
Read76118	PKD1	PKD1
Read76119	PKD1	PKD1
Read76120	PKD1P5	PKD1P5
Read76121	PKD1	PKD1
Read76122	PKD1P6	PKD1P6
Read76123	PKD1P2	PKD1P2
Read76125	PKD1P5	PKD1P5
Read76127	PKD1P4	PKD1P4
Read76128	PKD1P6	PKD1P6
Read76130	PKD1P6	PKD1P6
Read76134	PKD1P6	PKD1P6
Read76136	PKD1	PKD1
Read76142	PKD1P6	PKD1P6
Read76146	PKD1	PKD1
Read76147	PKD1P3	PKD1P3
Read76149	PKD1	PKD1
Read76150	PKD1	PKD1
Read76152	PKD1	PKD1
Read76153	PKD1P6	PKD1P6
Read76156	PKD1P6	PKD1P6
Read76157	PKD1	PKD1
Read76160	PKD1P2	PKD1P2
Read76164	PKD1	PKD1
Read76166	PKD1P6	PKD1P6
Read76177	PKD1P6	PKD1P6
Read76179	PKD1	PKD1
Read76181	PKD1P3	PKD1P3
Read76183	PKD1	PKD1
Read76187	PKD1	PKD1
Read76189	PKD1	PKD1
Read76191	PKD1P5	PKD1P5
Read76192	PKD1P1	PKD1P1
Read76193	PKD1P6	PKD1P6
Read76195	PKD1P6	PKD1P6
Read76198	PKD1P6	PKD1P6
Read76201	PKD1P5	PKD1P5
Read76202	PKD1P6	PKD1P6
Read76209	PKD1P4	PKD1P4
Read76215	PKD1P4	PKD1P4
Read76217	PKD1P1	PKD1P1
Read76218	PKD1P6	PKD1P6
Read76220	PKD1P6	PKD1P6
Read76224	PKD1	PKD1
Read76225	PKD1P6	PKD1P6
Read76228	PKD1	PKD1
Read76229	PKD1P6	PKD1P6
Read76231	PKD1P3	PKD1P3
Read76232	PKD1	PKD1
Read76233	PKD1P5	PKD1P5
Read76235	PKD1P6	PKD1P6
Read76238	PKD1P2	PKD1P2
Read76239	PKD1	PKD1
Read76241	PKD1P6	PKD1P6
Read76242	PKD1	PKD1
Read76244	PKD1	PKD1
Read76246	PKD1P3	PKD1P3
Read76247	PKD1P5	PKD1P5
Read76248	PKD1P3	PKD1P3
Read76249	PKD1	PKD1
Read76252	PKD1P5	PKD1P5
Read76253	PKD1P6	PKD1P6
Read76257	PKD1	PKD1
Read76258	PKD1P4	PKD1P4
Read76259	PKD1	PKD1
Read76261	PKD1P5	PKD1P5
Read76262	PKD1P6	PKD1P6
Read76263	PKD1P3	PKD1P3
Read76268	PKD1	PKD1
Read76273	PKD1	PKD1
Read76274	PKD1P5	PKD1P5
Read76276	PKD1	PKD1
Read76278	PKD1	PKD1
Read76283	PKD1P3	PKD1P3
Read76285	PKD1P6	PKD1P6
Read76286	PKD1	PKD1
Read76290	PKD1P1	PKD1P1
Read76294	PKD1P2	PKD1P2
Read76296	PKD1P5	PKD1P5
Read76301	PKD1	PKD1
Read76302	PKD1P4	PKD1P4
Read76305	PKD1	PKD1
Read76308	PKD1P1	PKD1P1
Read76309	PKD1	PKD1
Read76314	PKD1	PKD1
Read76315	PKD1P1	PKD1P1
Read76320	PKD1P3	PKD1P3
Read76321	PKD1P3	PKD1P3
Read76323	PKD1	PKD1
Read76328	PKD1P3	PKD1P3
Read76329	PKD1P6	PKD1P6
Read76338	PKD1P6	PKD1P6
Read76340	PKD1	PKD1
Read76341	PKD1P4	PKD1P4
Read76343	PKD1	PKD1
Read76348	PKD1	PKD1
Read76349	PKD1P5	PKD1P5
Read76350	PKD1P6	PKD1P6
Read76353	PKD1	PKD1
Read76357	PKD1	PKD1
Read76358	PKD1P6	PKD1P6
Read76362	PKD1P6	PKD1P6
Read76365	PKD1P4	PKD1P4
Read76366	PKD1P2	PKD1P2
Read76374	PKD1	PKD1
Read76378	PKD1P6	PKD1P6
Read76385	PKD1P5	PKD1P5
Read76387	PKD1P6	PKD1P6
Read76388	PKD1P3	PKD1P3
Read76391	PKD1	PKD1
Read76392	PKD1P6	PKD1P6
Read76398	PKD1P4	PKD1P4
Read76399	PKD1P1	PKD1P1
Read76400	PKD1P2	PKD1P2
Read76401	PKD1P4	PKD1P4
Read76407	PKD1P6	PKD1P6
Read76408	PKD1	PKD1
Read76411	PKD1P6	PKD1P6
Read76412	PKD1	PKD1
Read76414	PKD1P4	PKD1P4
Read76417	PKD1P6	PKD1P6
Read76418	PKD1P4	PKD1P4
Read76424	PKD1	PKD1
Read76425	PKD1P6	PKD1P6
Read76428	PKD1P4	PKD1P4
Read76431	PKD1P1	PKD1P1
Read76433	PKD1P5	PKD1P5
Read76435	PKD1P6	PKD1P6
Read76437	PKD1	PKD1
Read76440	PKD1	PKD1
Read76442	PKD1P6	PKD1P6
Read76444	PKD1	PKD1
Read76447	PKD1	PKD1
Read76450	PKD1	PKD1
Read76452	PKD1P4	PKD1P4
Read76453	PKD1P2	PKD1P2
Read76457	PKD1P3	PKD1P3
Read76458	PKD1P2	PKD1P2
Read76459	PKD1	PKD1
Read76463	PKD1P6	PKD1P6
Read76464	PKD1P4	PKD1P4
Read76467	PKD1	PKD1
Read76468	PKD1	PKD1
Read76469	PKD1	PKD1
Read76470	PKD1	PKD1
Read76477	PKD1P1	PKD1P1
Read76483	PKD1	PKD1
Read76484	PKD1	PKD1
Read76485	PKD1P5	PKD1P5
Read76487	PKD1P6	PKD1P6
Read76488	PKD1P5	PKD1P5
Read76491	PKD1	PKD1
Read76493	PKD1P3	PKD1P3
Read76494	PKD1P6	PKD1P6
Read76495	PKD1	PKD1
Read76497	PKD1P4	PKD1P4
Read76498	PKD1P3	PKD1P3
Read76499	PKD1P4	PKD1P4
Read76507	PKD1P6	PKD1P6
Read76509	PKD1P6	PKD1P6
Read76510	PKD1P6	PKD1P6
Read76513	PKD1	PKD1
Read76514	PKD1	PKD1
Read76515	PKD1P3	PKD1P3
Read76516	PKD1P4	PKD1P4
Read76518	PKD1P5	PKD1P5
Read76520	PKD1P6	PKD1P6
Read76521	PKD1	PKD1
Read76524	PKD1P3	PKD1P3
Read76525	PKD1P6	PKD1P6
Read76527	PKD1	PKD1
Read76530	PKD1P6	PKD1P6
Read76536	PKD1P5	PKD1P5
Read76537	PKD1P6	PKD1P6
Read76540	PKD1	PKD1
Read76542	PKD1	PKD1
Read76547	PKD1P5	PKD1P5
Read76550	PKD1	PKD1
Read76552	PKD1P1	PKD1P1
Read76553	PKD1P6	PKD1P6
Read76555	PKD1P6	PKD1P6
Read76559	PKD1	PKD1
Read76560	PKD1	PKD1
Read76565	PKD1P6	PKD1P6
Read76569	PKD1P6	PKD1P6
Read76570	PKD1P6	PKD1P6
Read76571	PKD1P6	PKD1P6
Read76573	PKD1P5	PKD1P5
Read76574	PKD1P3	PKD1P3
Read76575	PKD1P6	PKD1P6
Read76576	PKD1P2	PKD1P2
Read76579	PKD1P6	PKD1P6
Read76580	PKD1P6	PKD1P6
Read76581	PKD1	PKD1
Read76582	PKD1P6	PKD1P6
Read76583	PKD1P6	PKD1P6
Read76585	PKD1P6	PKD1P6
Read76587	PKD1P6	PKD1P6
Read76594	PKD1	PKD1
Read76596	PKD1P3	PKD1P3
Read76598	PKD1P6	PKD1P6
Read76599	PKD1P3	PKD1P3
Read76601	PKD1P1	PKD1P1
Read76603	PKD1P5	PKD1P5
Read76604	PKD1	PKD1
Read76605	PKD1	PKD1
Read76606	PKD1P6	PKD1P6
Read76607	PKD1P6	PKD1P6
Read76609	PKD1P6	PKD1P6
Read76611	PKD1	PKD1
Read76613	PKD1P6	PKD1P6
